	t	AveExpr	lods	logFC	CI.L	CI.R	adj.P.Val	P.Value
ZNF770	1.483109960056279	5.7309858855745	-5.96262203510336	0.3325744432565019	-0.11765320208238511	0.7828020885953888	0.25445334646353673	0.14422396073283203
USP14	1.4830774492818264	6.790734567169296	-5.99970766565331	0.3782231856119713	-0.13381335418090112	0.8902597254048438	0.25445334646353673	0.14423257160388403
ARHGEF1	-1.4830642144975268	6.0543067560013295	-5.982169809312847	-0.3175403021646863	-0.747428512921478	0.11234790859210542	0.25445334646353673	0.14423607711248407
TARDBP	-1.4825373648485003	7.58145635582014	-6.000054794332274	-0.13799583643097346	-0.32488192415574946	0.048890251293802506	0.2546726404276756	0.14437567885866848
LOC728264	1.4822808099608784	2.5550820120572064	-5.506090686450486	0.7971088304043144	-0.28259283530355517	1.8768104961121839	0.25476563254235873	0.14444369796996193
GPSM1	-1.4821915039746545	3.8702997803947987	-5.718141961410108	-0.44063624216003117	-1.0375238088645422	0.15625132454447999	0.25478041480457525	0.14446738115135105
ARL6IP5	1.4817463692535764	7.623786163935645	-5.999580136016198	0.24041710781680337	-0.08535067634193116	0.5661848919755379	0.2549616735399384	0.14458547276661254
TMUB2	1.4815985173335993	5.3172878255739855	-5.932471349247758	0.25159580966263206	-0.08935325718198672	0.5925448765072509	0.254998793356335	0.14462471385621478
CTCF	1.4815516543581486	6.343585158747563	-5.9949222563788584	0.19686005376103743	-0.06992250819236767	0.46364261571444254	0.254998793356335	0.14463715342085454
ATRN	1.4810064774361025	6.649871549555506	-6.002017721365331	0.30990311398540094	-0.1102287485533599	0.7300349765241618	0.2552270130276328	0.14478193021297248
POLR2L	1.4807146951486336	6.421565020526958	-5.996954025500743	0.3878892544791377	-0.1380710879289273	0.9138495968872027	0.25529787641720725	0.14485946266471358
SCN5A	-1.480710797817471	-2.1086834508325976	-4.986634527221884	-0.9501970810581322	-2.2386248777948707	0.3382307156786064	0.25529787641720725	0.14486049848601112
PRF1	-1.4806620237461097	1.6719242766720355	-5.364760508891226	-0.7922896074414028	-1.8666368137115783	0.2820575988287728	0.25529787641720725	0.14487346201042448
HLA-DRB6	1.4806244038702108	3.190512488514788	-5.610725611019365	0.9702906541451211	-0.3454599626970769	2.286041270987319	0.25529787641720725	0.144883461517489
SMPDL3A	1.4803718848076548	3.2595175245722388	-5.633673515505017	0.4901594530515059	-0.17462857772060336	1.1549474838236151	0.25538914558898795	0.14495059614510128
HBA1	1.4801672196902154	-2.194031992553601	-4.957352204482005	1.7933263084943842	-0.6392427313335736	4.225895348322342	0.25545801381826594	0.14500502634212803
SDK1	1.4800923713633556	3.087324446805645	-5.598528889755173	0.6831856555383209	-0.2435727979577892	1.6099441090344309	0.2554660586201727	0.1450249361007731
TMEM233	1.4792066037632547	-1.6717734823000499	-5.014883741871087	0.5950769615989684	-0.21264322530408664	1.4027971485020234	0.2558543223927186	0.14526071528999213
PKD2	1.4787165625087404	4.687044342308759	-5.867088184650616	0.43131990721958413	-0.15432072809454256	1.016960542533711	0.2560572175612531	0.14539128737682203
CD109	-1.4785149046353092	5.447370108747275	-5.948960717324024	-0.6195075982186378	-1.4607817931166338	0.22176659667935827	0.2561248037842765	0.14544504623305313
LRP1B	1.4783549737504382	-0.8555804706568653	-5.095733406925211	1.7234459759949008	-0.6171992100197761	4.064091162009578	0.25617280875095955	0.14548769246540982
LAMC3	-1.4781572779150518	0.8413406273490099	-5.260170742264693	-0.8662384161319747	-2.04285084382711	0.31037401156316036	0.25623855712003635	0.1455404225035546
PHLDA1	-1.478085149240216	5.739146810083356	-5.973263442181651	-0.554711853026796	-1.3082142351669348	0.19879052911334283	0.2562453389915425	0.1455596646355561
AGER	-1.4779016114715213	0.49529685409451485	-5.216399978668724	-0.6332616281346378	-1.4935702745320856	0.22704701826280982	0.25630445139436103	0.145608636981337
IQCE	1.4776808210298624	5.646503796986538	-5.965449164662871	0.33156771744531266	-0.11894622932975873	0.782081664220384	0.2563810762713803	0.14566756645809353
PHACTR3	-1.4775878997597827	-2.684157985542841	-4.93487953887255	-0.8086856368686077	-1.907547347760819	0.29017607402360346	0.256397633454077	0.1456923729795209
KCNIP2	1.4773498589199592	0.7011382258473084	-5.258950206067995	0.9175384263462978	-0.3294359910105409	2.1645128437031365	0.2564823861810356	0.14575593621891642
FAM21A	1.4772395208053002	4.363719961118739	-5.820990231836582	0.6330655063008006	-0.22736216775689266	1.4934931803584939	0.2564902375935202	0.14578540684583358
LOC220729	-1.4771810813018307	2.753018318052416	-5.532484263573705	-0.3636536589897914	-0.8579311824923899	0.13062386451280705	0.2564902375935202	0.14580101757773195
DUSP18	1.4771601374929333	2.7074031914115833	-5.537232074456272	0.29061756065191613	-0.10439500497186555	0.6856301262756979	0.2564902375935202	0.145806612541902
PTPDC1	1.476752528017433	3.217059822320918	-5.625828759779475	0.2511737047090339	-0.09032030154442694	0.5926677109624947	0.25665472953147683	0.14591553572041802
ARSK	1.4766089099921949	2.757562466519219	-5.554887702481071	0.3884039801041097	-0.13971870683689802	0.9165266670451174	0.25668144737947846	0.14595392923000167
SIRPB2	1.476580376018884	1.0901466467422953	-5.289664135549665	0.6645620086068094	-0.2390771760554794	1.5682011932690982	0.25668144737947846	0.14596155818551962
ALOX15	1.476069649734193	-1.1146045765495682	-5.071848405323688	1.306801414004131	-0.47073858579378536	3.0843414138020475	0.2568945382782563	0.1460981611385471
PLCE1	-1.4756600860666453	3.205921394792565	-5.63064494440799	-0.7922180523616991	-1.8701095374217398	0.28567343269834167	0.25706013959775975	0.14620777909854565
SMARCAL1	-1.475016255644758	5.160291033081649	-5.927984847806997	-0.17677979613097783	-0.41741128566867414	0.06385169340671845	0.25733616359179684	0.14638022855122568
SLC39A8	-1.4747815254442695	5.034800525105507	-5.916464185992954	-0.5026890583023844	-1.1870549886248853	0.18167687202011662	0.2574195832465794	0.1464431406913874
P2RY10	1.474584530494716	0.38195095400640205	-5.219422307094033	0.9191162781522249	-0.3323450144628335	2.170577570767283	0.2574852379607105	0.14649595550761624
CDC42EP4	-1.4744238417214925	6.601860533618008	-6.012361066531886	-0.3801227919846024	-0.8977513191222551	0.1375057351530503	0.257517527206184	0.14653904766209155
LYRM2	-1.4744006812061432	5.528753238596245	-5.961721721223384	-0.22278972400789687	-0.5261762366389711	0.08059678862317732	0.257517527206184	0.1465452594761918
GIMAP7	1.4733800775592858	3.072192180161194	-5.612988237482363	0.607921026018535	-0.22049598544898075	1.4363380374860508	0.25797168182180275	0.1468191986152194
FAM179A	-1.4732574896454025	-2.6273888936692473	-4.953276322005442	-0.9026940708466629	-2.1329021349338744	0.3275139932405484	0.2580023166417096	0.14685212941822712
TATDN2	-1.473063033479064	6.27472309655653	-6.004924794879821	-0.23590447927870972	-0.5574418776076544	0.08563291905023496	0.258066880758734	0.14690437812800486
DAND5	-1.472474766735043	-2.6843357812900606	-4.93347772062146	-0.7931270747573191	-1.8745897909492617	0.2883356414346234	0.25830937575965446	0.14706252950600443
ZBED3	1.472409042921653	0.49940863825779397	-5.226940294001219	0.5025087405186901	-0.1827140219097214	1.1877315029471016	0.25830937575965446	0.14708020721348475
CTBP2	1.4723765016139652	6.7820661511972675	-6.016283657409685	0.383164655017989	-0.13933162205863991	0.905660932094618	0.25830937575965446	0.14708896045509212
MAST3	1.4721257015860296	3.981999409098579	-5.763669499541111	0.33522422549273	-0.121976739368863	0.792425190354323	0.2583875438632071	0.1471564365726981
CCL3L3	1.4720957026744197	-3.5953194417340932	-4.881964935553411	0.9803597305902714	-0.35674694211674174	2.3174664032972845	0.2583875438632071	0.1471645092165041
LPCAT4	-1.4719587863810382	3.9577366268755534	-5.762041312890338	-0.37160786503156995	-0.8784887153793949	0.13527298531625498	0.25842498975749933	0.14720135752913655
PARP10	1.471747834048691	6.007267323680862	-5.990479913894983	0.5080721540143012	-0.18504815625168936	1.2011924642802918	0.25849742971181244	0.14725814539438686
ACD	-1.4715247587865403	4.008180022404565	-5.764980500752265	-0.3218969928455353	-0.7611006858212153	0.11730670013014471	0.2585756154128101	0.14731821548383883
DGKQ	1.4709122546498308	4.3211491670525035	-5.823150065586468	0.31345221290401026	-0.11440731852543184	0.7413117443334524	0.2588209886520205	0.14748325084478273
PPP1R13L	-1.4708564395952743	5.4077028063917965	-5.951269285156086	-0.3543413877936876	-0.8380326397151832	0.12934986412780797	0.2588209886520205	0.14749829708942458
F5	-1.4708328880224601	0.5751088234634026	-5.2537898974468	-0.7866020567316037	-1.860364927713532	0.2871608142503246	0.2588209886520205	0.1475046463254668
SNX15	1.4706195517988039	4.462839996422808	-5.845211919097556	0.25320497318559987	-0.09248639305467327	0.5988963394258731	0.2588701076115585	0.14756216914383155
FLCN	1.470613744586718	4.7993321437175815	-5.8916088610768	0.22144181432238685	-0.08088568208567076	0.5237693107304444	0.2588701076115585	0.1475637352156938
HK2	-1.4702084925534094	6.734581388108947	-6.019755430644034	-0.4533157252082587	-1.072383923615916	0.1657524731993988	0.25903459342505414	0.14767305470213896
LOC254559	1.4700521916801559	1.6380887811925187	-5.371923699923126	0.8061159812480183	-0.29486905004701547	1.907101012543052	0.2590812874672413	0.14771523495054184
C7orf44	1.4696818966509126	5.144470118628272	-5.934727804846289	0.2552572751868132	-0.09345836119157297	0.6039729115651993	0.2592293159216427	0.14781520272432888
ACP2	1.4696056987729296	5.9844182140335285	-5.998365640914798	0.2884788124833122	-0.1056423285528788	0.6825999535195032	0.2592380981715951	0.14783578030866637
REL	1.4694953043958885	2.5554695102891793	-5.5366615809988176	0.5921335196010986	-0.21690291620260194	1.4011699554047992	0.259263077813372	0.14786559681175857
MOXD1	-1.468632643979532	3.175062668749884	-5.630277401016048	-0.7900384886238032	-1.8701080066626041	0.2900310294149977	0.2596357140714126	0.14809875641368717
KIAA0427	-1.468593622189002	5.233394441690939	-5.941918846723044	-0.4076696858275195	-0.9650137986620508	0.14967442700701183	0.2596357140714126	0.14810931004506167
SDAD1	1.4682734788573941	5.76533928589312	-5.986654900333395	0.23653848327763516	-0.08691474546476718	0.5599917120200375	0.25976018664156253	0.14819591669118332
NSD1	1.4679686641973613	6.904235858153116	-6.022973060993264	0.28663893980881117	-0.10540526725383326	0.6786831468714556	0.25983176368221855	0.14827841357004984
WDR83	1.4679620274490095	3.092245988429257	-5.601315396519994	0.3509920181746873	-0.12907188961278016	0.8310559259621547	0.25983176368221855	0.1482802101813836
ACCN1	1.4679334210420236	-2.869694889499674	-4.931335929843993	1.667546042960387	-0.6132587294512946	3.9483508153720686	0.25983176368221855	0.14828795431944203
NEURL4	1.4678919775586672	4.511716405395057	-5.853003245156391	0.27054833961711644	-0.09950762894622439	0.6406043081804573	0.25983176368221855	0.14829917419051789
CBLN2	1.4677364002895972	-0.4284360219224056	-5.127869899885255	1.9163032858573308	-0.7050938254637527	4.537700397178414	0.2598782228905623	0.1483412991202345
COMT	-1.4676609967133245	6.351985855023876	-6.014990795314608	-0.36204213174096456	-0.857321227018239	0.13323696353630987	0.25988665169300085	0.14836171917969806
PHF3	1.467568150916252	6.8209548977847625	-6.021964650889926	0.331646097081955	-0.12207946761714766	0.7853716617810578	0.2599033574268922	0.14838686580781005
TH	-1.4670109191746485	-4.30785818594506	-4.83915107001288	-1.3372201482726669	-3.167368109879975	0.49292781333464153	0.2601199648475817	0.14853785852493134
TMEM88	1.4669964555732653	0.04134411025984141	-5.190679362064137	0.6175728055293045	-0.22765881631460594	1.4628044273732148	0.2601199648475817	0.14854177932557397
COPZ2	1.466256877631027	3.4938390819766405	-5.679933907749482	0.5557415737974818	-0.2052493229506993	1.316732470545663	0.26044384376936214	0.14874237299716905
LOC100271831	-1.4654890437417516	-3.5049245953021626	-4.908752373451472	-1.8800682935615498	-4.455841887488575	0.695705300365475	0.26078146664610974	0.14895085572399422
TNFSF13B	-1.4652646111230478	1.819232133914127	-5.407670211301281	-0.6836724288511293	-1.620476226317742	0.25313136861548313	0.2608608021104873	0.14901183716954022
POM121	-1.465042528306428	6.716815703133345	-6.026508805607948	-0.2071359416596481	-0.49100749117234327	0.07673560785304706	0.26093903710648825	0.14907219945687186
SBDS	-1.464881035910297	6.4535018110818	-6.022797412159761	-0.22483619619701933	-0.532999207810426	0.08332681541638737	0.2609842327652666	0.1491161052872128
RNF148	1.4648322580189093	-2.8091169174416253	-4.944743897347237	0.7883450735300084	-0.29220550440654525	1.868895651466562	0.2609842327652666	0.1491293688005253
SCYL3	1.4642577957644183	5.009064744578999	-5.92852443468505	0.29938694164517443	-0.11113081422614396	0.7099046975164929	0.26123026570691854	0.14928564433641622
KIT	-1.463769460239001	4.1509303591975435	-5.811635294259327	-0.7940387694614044	-1.8831836714557915	0.2951061325329827	0.26140918435492116	0.14941859130653878
MRPL49	1.46376688833129	6.408094689874755	-6.021733637828314	0.259160673667334	-0.09631821896160453	0.6146395662962725	0.26140918435492116	0.14941929174208915
LOC728758	-1.4631961945052	1.0162308248664416	-5.292788523202309	-0.35005886177766465	-0.8304059369371007	0.13028821338177143	0.2616263338393489	0.14957477880006484
ITGAV	1.4631959730963608	7.4543291356468	-6.026688703081451	0.41253649565425654	-0.15354181489945318	0.9786148062079663	0.2616263338393489	0.1495748391481539
MRPS11	-1.4629016624632485	4.8282781421559	-5.904598477335938	-0.24436845893078107	-0.5797557902224602	0.09101887236089806	0.26173917977020467	0.1496550745593002
KIAA1107	1.4622931417551552	2.448165894775	-5.5159143048893045	0.4372351428325927	-0.1631048217405835	1.0375751074057689	0.26199835664233145	0.14982107762338137
OR7E91P	-1.462243098099134	-1.1382915712642085	-5.081958957999292	-0.9390176170634741	-2.2283675360556607	0.3503323019287128	0.26199835664233145	0.14983473585274956
TST	1.46180084106898	4.498374602945922	-5.858660756333235	0.4746048173804813	-0.17726454813863257	1.1264741828995952	0.2621819567679024	0.14995548193998404
KLHL21	-1.460979606348827	5.573519489498525	-5.987671165551582	-0.3691583851233684	-0.8764821667234541	0.13816539647671733	0.2625467594719179	0.15017990013276555
FBXO34	1.4607458859124247	5.218510800920415	-5.956335925709253	0.2123831400161933	-0.0795356181306231	0.5043018981630096	0.26263092407409483	0.15024381692527047
TLR2	-1.4601278913399207	3.953846740591679	-5.78404497798939	-0.4731264271346465	-1.123709781195679	0.17745692692638626	0.26289893139545256	0.15041292615453938
LOC645332	1.4599387663517487	2.627565967963306	-5.539200790693082	0.42330155702022365	-0.15884436889759812	1.0054474829380453	0.2629618344808727	0.15046470853449093
SAP18	1.459833738761926	7.116662348848738	-6.0364729473128245	0.29427463763310246	-0.11045599350797003	0.699005268774175	0.26298449768682947	0.1504934711087154
ART4	1.4596482466231633	-3.6997469306019735	-4.896356403678732	1.0119748399238069	-0.38002165708876	2.4039713369363738	0.26304567767071196	0.15054428003148432
KIAA1274	1.4592782908120572	3.6374547128126973	-5.723427275026518	0.4547068701707615	-0.17091227653465213	1.080326016876175	0.2631951918825682	0.15064565637482732
ANAPC1	-1.4586439537705607	5.086390981926211	-5.943606746490305	-0.3570065527301516	-0.8484160306867347	0.1344029252264315	0.2634714515903618	0.15081960391037466
LOC647859	1.4584501391684934	-3.8153188036451953	-4.888829367298295	1.3914752937017876	-0.5241058379562562	3.307056425359831	0.2635367014307168	0.15087278306532084
RTN4RL2	1.4583715095264536	1.1235075042009008	-5.3207857816861175	0.5825746039772746	-0.21947275745113726	1.3846219654056864	0.2635467453821249	0.15089436178545326
PBX3	1.457725805800778	4.581789757293945	-5.880111840510283	0.49843815635307154	-0.18808007683923822	1.1849563895453814	0.2638287277182975	0.15107165706103595
PPP1R12A	1.4574487387086417	6.11386731746745	-6.0190103560898685	0.29150934987994415	-0.11007412876774386	0.6930928285276321	0.2639339898199571	0.1511477833593568
C7orf40	-1.457039436661066	3.8048307456846033	-5.7538249507512065	-0.3883854324914515	-0.9235757683984244	0.14680490341552133	0.2640780640382773	0.15126029728785276
C11orf48	-1.457033201416256	5.12879364010649	-5.945687501558542	-0.3288987229637277	-0.7821190463157532	0.12432160038829787	0.2640780640382773	0.15126201181579887
RGS3	1.4568805837053291	5.641653145911794	-5.993770676150754	0.22210920563249825	-0.08398791247086429	0.5282063237358607	0.26412025190678307	0.151303982416642
